country_or_area,commodity_transaction,year,unit,quantity,quantity_footnotes,category
Denmark,Electricity - exports,1997,"Kilowatt-hours, million",11048,,total_electricity
Denmark,Electricity - exports,1998,"Kilowatt-hours, million",7600,,total_electricity
Denmark,Electricity - exports,1999,"Kilowatt-hours, million",7276,,total_electricity
Denmark,Electricity - exports,2000,"Kilowatt-hours, million",7752,,total_electricity
Denmark,Electricity - exports,2001,"Kilowatt-hours, million",8774,,total_electricity
Denmark,Electricity - exports,2002,"Kilowatt-hours, million",11010,,total_electricity
Denmark,Electricity - exports,2003,"Kilowatt-hours, million",15568,,total_electricity
Denmark,Electricity - exports,2004,"Kilowatt-hours, million",11545,,total_electricity
Denmark,Electricity - exports,2005,"Kilowatt-hours, million",11574,,total_electricity
Denmark,Electricity - exports,2006,"Kilowatt-hours, million",13702,,total_electricity
Denmark,Electricity - exports,2007,"Kilowatt-hours, million",11377,,total_electricity
Denmark,Electricity - exports,2008,"Kilowatt-hours, million",11360,,total_electricity
Denmark,Electricity - exports,2009,"Kilowatt-hours, million",10874,,total_electricity
Denmark,Electricity - exports,2010,"Kilowatt-hours, million",11734,,total_electricity
Denmark,Electricity - exports,2011,"Kilowatt-hours, million",10374,,total_electricity
Denmark,Electricity - exports,2012,"Kilowatt-hours, million",10706,,total_electricity
Denmark,Electricity - exports,2013,"Kilowatt-hours, million",10377,,total_electricity
Denmark,Electricity - exports,2014,"Kilowatt-hours, million",9847,,total_electricity
Dem. Rep. Congo,Electricity - exports,1990,"Kilowatt-hours, million",62,,total_electricity
Dem. Rep. Congo,Electricity - exports,1991,"Kilowatt-hours, million",120,,total_electricity
Dem. Rep. Congo,Electricity - exports,1992,"Kilowatt-hours, million",1230,,total_electricity
Dem. Rep. Congo,Electricity - exports,1993,"Kilowatt-hours, million",1415,,total_electricity
Dem. Rep. Congo,Electricity - exports,1994,"Kilowatt-hours, million",1077,,total_electricity
Dem. Rep. Congo,Electricity - exports,1995,"Kilowatt-hours, million",1080,1,total_electricity
Dem. Rep. Congo,Electricity - exports,1996,"Kilowatt-hours, million",1038,1,total_electricity
Dem. Rep. Congo,Electricity - exports,1997,"Kilowatt-hours, million",1040,1,total_electricity
Dem. Rep. Congo,Electricity - exports,1998,"Kilowatt-hours, million",404,,total_electricity
Dem. Rep. Congo,Electricity - exports,1999,"Kilowatt-hours, million",754,,total_electricity
Dem. Rep. Congo,Electricity - exports,2000,"Kilowatt-hours, million",1279,,total_electricity
Dem. Rep. Congo,Electricity - exports,2001,"Kilowatt-hours, million",1202,,total_electricity
Dem. Rep. Congo,Electricity - exports,2002,"Kilowatt-hours, million",1334,,total_electricity
Dem. Rep. Congo,Electricity - exports,2003,"Kilowatt-hours, million",1331,,total_electricity
Dem. Rep. Congo,Electricity - exports,2004,"Kilowatt-hours, million",1395,,total_electricity
Dem. Rep. Congo,Electricity - exports,2005,"Kilowatt-hours, million",1735,,total_electricity
Dem. Rep. Congo,Electricity - exports,2006,"Kilowatt-hours, million",1323,,total_electricity
Dem. Rep. Congo,Electricity - exports,2007,"Kilowatt-hours, million",1402,,total_electricity
Dem. Rep. Congo,Electricity - exports,2008,"Kilowatt-hours, million",674,,total_electricity
Dem. Rep. Congo,Electricity - exports,2009,"Kilowatt-hours, million",887,,total_electricity
Dem. Rep. Congo,Electricity - exports,2010,"Kilowatt-hours, million",916,,total_electricity
Dem. Rep. Congo,Electricity - exports,2011,"Kilowatt-hours, million",171,,total_electricity
Dem. Rep. Congo,Electricity - exports,2012,"Kilowatt-hours, million",48,,total_electricity
Dem. Rep. Congo,Electricity - exports,2013,"Kilowatt-hours, million",48,,total_electricity
Dem. Rep. Congo,Electricity - exports,2014,"Kilowatt-hours, million",69,,total_electricity
Czechoslovakia (former),Electricity - exports,1990,"Kilowatt-hours, million",6659,,total_electricity
Czechoslovakia (former),Electricity - exports,1991,"Kilowatt-hours, million",6298,,total_electricity
Czechia,Electricity - exports,1992,"Kilowatt-hours, million",9192,,total_electricity
Czechia,Electricity - exports,1993,"Kilowatt-hours, million",8056,,total_electricity
Czechia,Electricity - exports,1994,"Kilowatt-hours, million",5860,,total_electricity
Czechia,Electricity - exports,1995,"Kilowatt-hours, million",6304,,total_electricity
Czechia,Electricity - exports,1996,"Kilowatt-hours, million",8814,,total_electricity
Czechia,Electricity - exports,1997,"Kilowatt-hours, million",10201,,total_electricity
Czechia,Electricity - exports,1998,"Kilowatt-hours, million",10844,,total_electricity
Czechia,Electricity - exports,1999,"Kilowatt-hours, million",12258,,total_electricity
Czechia,Electricity - exports,2000,"Kilowatt-hours, million",18742,,total_electricity
Czechia,Electricity - exports,2001,"Kilowatt-hours, million",18919,,total_electricity
Czechia,Electricity - exports,2002,"Kilowatt-hours, million",20889,,total_electricity
Czechia,Electricity - exports,2003,"Kilowatt-hours, million",26299,,total_electricity
Czechia,Electricity - exports,2004,"Kilowatt-hours, million",25493,,total_electricity
Czechia,Electricity - exports,2005,"Kilowatt-hours, million",24985,,total_electricity
Czechia,Electricity - exports,2006,"Kilowatt-hours, million",24097,,total_electricity
Czechia,Electricity - exports,2007,"Kilowatt-hours, million",26357,,total_electricity
Czechia,Electricity - exports,2008,"Kilowatt-hours, million",19989,,total_electricity
Czechia,Electricity - exports,2009,"Kilowatt-hours, million",22230,,total_electricity
Czechia,Electricity - exports,2010,"Kilowatt-hours, million",21590,,total_electricity
Czechia,Electricity - exports,2011,"Kilowatt-hours, million",27501,,total_electricity
Czechia,Electricity - exports,2012,"Kilowatt-hours, million",28707,,total_electricity
Czechia,Electricity - exports,2013,"Kilowatt-hours, million",27458,,total_electricity
Czechia,Electricity - exports,2014,"Kilowatt-hours, million",28142,,total_electricity
Croatia,Electricity - exports,1992,"Kilowatt-hours, million",640,,total_electricity
Croatia,Electricity - exports,1993,"Kilowatt-hours, million",1462,,total_electricity
Croatia,Electricity - exports,1994,"Kilowatt-hours, million",1487,,total_electricity
Croatia,Electricity - exports,1995,"Kilowatt-hours, million",1304,,total_electricity
Croatia,Electricity - exports,1996,"Kilowatt-hours, million",2265,,total_electricity
Croatia,Electricity - exports,1997,"Kilowatt-hours, million",1226,,total_electricity
Croatia,Electricity - exports,1998,"Kilowatt-hours, million",993,,total_electricity
Croatia,Electricity - exports,1999,"Kilowatt-hours, million",1333,,total_electricity
Croatia,Electricity - exports,2000,"Kilowatt-hours, million",965,,total_electricity
Croatia,Electricity - exports,2001,"Kilowatt-hours, million",1222,,total_electricity
Croatia,Electricity - exports,2002,"Kilowatt-hours, million",892,,total_electricity
Croatia,Electricity - exports,2003,"Kilowatt-hours, million",1168,,total_electricity
Croatia,Electricity - exports,2004,"Kilowatt-hours, million",2302,,total_electricity
Croatia,Electricity - exports,2005,"Kilowatt-hours, million",4337,,total_electricity
Croatia,Electricity - exports,2006,"Kilowatt-hours, million",3308,,total_electricity
Croatia,Electricity - exports,2007,"Kilowatt-hours, million",1915,,total_electricity
Croatia,Electricity - exports,2008,"Kilowatt-hours, million",6242,,total_electricity
Croatia,Electricity - exports,2009,"Kilowatt-hours, million",6889,,total_electricity
Croatia,Electricity - exports,2010,"Kilowatt-hours, million",8447,,total_electricity
Croatia,Electricity - exports,2011,"Kilowatt-hours, million",6830,,total_electricity
Croatia,Electricity - exports,2012,"Kilowatt-hours, million",5743,,total_electricity
Croatia,Electricity - exports,2013,"Kilowatt-hours, million",7391,,total_electricity
Croatia,Electricity - exports,2014,"Kilowatt-hours, million",6945,,total_electricity
Côte d'Ivoire,Electricity - exports,1996,"Kilowatt-hours, million",436,,total_electricity
Côte d'Ivoire,Electricity - exports,1997,"Kilowatt-hours, million",950,,total_electricity
Côte d'Ivoire,Electricity - exports,1998,"Kilowatt-hours, million",594,,total_electricity
Côte d'Ivoire,Electricity - exports,1999,"Kilowatt-hours, million",1492,,total_electricity
Côte d'Ivoire,Electricity - exports,2000,"Kilowatt-hours, million",1538,,total_electricity
Côte d'Ivoire,Electricity - exports,2001,"Kilowatt-hours, million",1155,,total_electricity
Côte d'Ivoire,Electricity - exports,2002,"Kilowatt-hours, million",1563,,total_electricity
Côte d'Ivoire,Electricity - exports,2003,"Kilowatt-hours, million",1325,,total_electricity
Côte d'Ivoire,Electricity - exports,2004,"Kilowatt-hours, million",1409,,total_electricity
Côte d'Ivoire,Electricity - exports,2005,"Kilowatt-hours, million",1396,,total_electricity
Côte d'Ivoire,Electricity - exports,2006,"Kilowatt-hours, million",1066,,total_electricity
Côte d'Ivoire,Electricity - exports,2007,"Kilowatt-hours, million",772,,total_electricity
Côte d'Ivoire,Electricity - exports,2008,"Kilowatt-hours, million",599,,total_electricity
Côte d'Ivoire,Electricity - exports,2009,"Kilowatt-hours, million",484,,total_electricity
Côte d'Ivoire,Electricity - exports,2010,"Kilowatt-hours, million",491,,total_electricity
Côte d'Ivoire,Electricity - exports,2011,"Kilowatt-hours, million",615,,total_electricity
Côte d'Ivoire,Electricity - exports,2012,"Kilowatt-hours, million",645,,total_electricity
Côte d'Ivoire,Electricity - exports,2013,"Kilowatt-hours, million",820,,total_electricity
Côte d'Ivoire,Electricity - exports,2014,"Kilowatt-hours, million",877,,total_electricity
Costa Rica,Electricity - exports,1990,"Kilowatt-hours, million",126,,total_electricity
Costa Rica,Electricity - exports,1991,"Kilowatt-hours, million",174,,total_electricity
Costa Rica,Electricity - exports,1992,"Kilowatt-hours, million",98,,total_electricity
Costa Rica,Electricity - exports,1993,"Kilowatt-hours, million",81,,total_electricity
Costa Rica,Electricity - exports,1994,"Kilowatt-hours, million",179,,total_electricity
Costa Rica,Electricity - exports,1995,"Kilowatt-hours, million",151,,total_electricity
Costa Rica,Electricity - exports,1996,"Kilowatt-hours, million",109,,total_electricity
Costa Rica,Electricity - exports,1997,"Kilowatt-hours, million",241,,total_electricity
Costa Rica,Electricity - exports,1998,"Kilowatt-hours, million",68,,total_electricity
Costa Rica,Electricity - exports,1999,"Kilowatt-hours, million",128,,total_electricity
Costa Rica,Electricity - exports,2000,"Kilowatt-hours, million",497,,total_electricity
Costa Rica,Electricity - exports,2001,"Kilowatt-hours, million",379,,total_electricity
Costa Rica,Electricity - exports,2002,"Kilowatt-hours, million",478,,total_electricity
Costa Rica,Electricity - exports,2003,"Kilowatt-hours, million",273,,total_electricity
Costa Rica,Electricity - exports,2004,"Kilowatt-hours, million",440,,total_electricity
Costa Rica,Electricity - exports,2005,"Kilowatt-hours, million",70,,total_electricity
Costa Rica,Electricity - exports,2006,"Kilowatt-hours, million",60,,total_electricity
Costa Rica,Electricity - exports,2007,"Kilowatt-hours, million",40,,total_electricity
Costa Rica,Electricity - exports,2008,"Kilowatt-hours, million",166,,total_electricity
Costa Rica,Electricity - exports,2009,"Kilowatt-hours, million",134,,total_electricity
Costa Rica,Electricity - exports,2010,"Kilowatt-hours, million",135.66,,total_electricity
Costa Rica,Electricity - exports,2011,"Kilowatt-hours, million",319.686111111111,,total_electricity
Costa Rica,Electricity - exports,2012,"Kilowatt-hours, million",402.444444444444,,total_electricity
Costa Rica,Electricity - exports,2013,"Kilowatt-hours, million",484,,total_electricity
Costa Rica,Electricity - exports,2014,"Kilowatt-hours, million",555,,total_electricity
Congo,Electricity - exports,2010,"Kilowatt-hours, million",0,,total_electricity
Congo,Electricity - exports,2011,"Kilowatt-hours, million",0,,total_electricity
Congo,Electricity - exports,2012,"Kilowatt-hours, million",0,,total_electricity
Congo,Electricity - exports,2013,"Kilowatt-hours, million",19,,total_electricity
Congo,Electricity - exports,2014,"Kilowatt-hours, million",22,,total_electricity
Colombia,Electricity - exports,1990,"Kilowatt-hours, million",0,,total_electricity
Colombia,Electricity - exports,1991,"Kilowatt-hours, million",0,,total_electricity
Colombia,Electricity - exports,1992,"Kilowatt-hours, million",0,,total_electricity
Colombia,Electricity - exports,1993,"Kilowatt-hours, million",0,,total_electricity
Colombia,Electricity - exports,1994,"Kilowatt-hours, million",0,,total_electricity
Colombia,Electricity - exports,1995,"Kilowatt-hours, million",0,,total_electricity
Colombia,Electricity - exports,1996,"Kilowatt-hours, million",0,,total_electricity
Colombia,Electricity - exports,1997,"Kilowatt-hours, million",0,,total_electricity
Colombia,Electricity - exports,1998,"Kilowatt-hours, million",64,,total_electricity
Colombia,Electricity - exports,1999,"Kilowatt-hours, million",27,,total_electricity
Colombia,Electricity - exports,2000,"Kilowatt-hours, million",37,,total_electricity
Colombia,Electricity - exports,2001,"Kilowatt-hours, million",210,,total_electricity
Colombia,Electricity - exports,2002,"Kilowatt-hours, million",618,,total_electricity
Colombia,Electricity - exports,2003,"Kilowatt-hours, million",1182,,total_electricity
Colombia,Electricity - exports,2004,"Kilowatt-hours, million",1682,,total_electricity
Colombia,Electricity - exports,2005,"Kilowatt-hours, million",1757.87,,total_electricity
Colombia,Electricity - exports,2006,"Kilowatt-hours, million",1813,,total_electricity
Colombia,Electricity - exports,2007,"Kilowatt-hours, million",877,,total_electricity
Colombia,Electricity - exports,2008,"Kilowatt-hours, million",610,,total_electricity
Colombia,Electricity - exports,2009,"Kilowatt-hours, million",1074,,total_electricity
Colombia,Electricity - exports,2010,"Kilowatt-hours, million",796,,total_electricity
Colombia,Electricity - exports,2011,"Kilowatt-hours, million",1540,,total_electricity
Colombia,Electricity - exports,2012,"Kilowatt-hours, million",713,,total_electricity
Colombia,Electricity - exports,2013,"Kilowatt-hours, million",1374,,total_electricity
Colombia,Electricity - exports,2014,"Kilowatt-hours, million",849,,total_electricity
"China, Macao SAR",Electricity - exports,1990,"Kilowatt-hours, million",0,,total_electricity
"China, Macao SAR",Electricity - exports,1991,"Kilowatt-hours, million",0,,total_electricity
"China, Macao SAR",Electricity - exports,1992,"Kilowatt-hours, million",0,,total_electricity
"China, Macao SAR",Electricity - exports,1993,"Kilowatt-hours, million",0,,total_electricity
"China, Macao SAR",Electricity - exports,1994,"Kilowatt-hours, million",9,,total_electricity
"China, Macao SAR",Electricity - exports,1995,"Kilowatt-hours, million",3,,total_electricity
"China, Macao SAR",Electricity - exports,1996,"Kilowatt-hours, million",1,,total_electricity
"China, Macao SAR",Electricity - exports,1997,"Kilowatt-hours, million",1,,total_electricity
"China, Macao SAR",Electricity - exports,1998,"Kilowatt-hours, million",1,,total_electricity
"China, Macao SAR",Electricity - exports,1999,"Kilowatt-hours, million",0,,total_electricity
"China, Macao SAR",Electricity - exports,2000,"Kilowatt-hours, million",0,,total_electricity
"China, Hong Kong SAR",Electricity - exports,1990,"Kilowatt-hours, million",1797,,total_electricity
"China, Hong Kong SAR",Electricity - exports,1991,"Kilowatt-hours, million",3061,,total_electricity
"China, Hong Kong SAR",Electricity - exports,1992,"Kilowatt-hours, million",4963,,total_electricity
"China, Hong Kong SAR",Electricity - exports,1993,"Kilowatt-hours, million",4500,,total_electricity
"China, Hong Kong SAR",Electricity - exports,1994,"Kilowatt-hours, million",1758,,total_electricity
"China, Hong Kong SAR",Electricity - exports,1995,"Kilowatt-hours, million",1483,,total_electricity
"China, Hong Kong SAR",Electricity - exports,1996,"Kilowatt-hours, million",531,,total_electricity
"China, Hong Kong SAR",Electricity - exports,1997,"Kilowatt-hours, million",559,,total_electricity
"China, Hong Kong SAR",Electricity - exports,1998,"Kilowatt-hours, million",610,,total_electricity
"China, Hong Kong SAR",Electricity - exports,1999,"Kilowatt-hours, million",633,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2000,"Kilowatt-hours, million",1181,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2001,"Kilowatt-hours, million",1581,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2002,"Kilowatt-hours, million",2175,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2003,"Kilowatt-hours, million",3008,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2004,"Kilowatt-hours, million",3087,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2005,"Kilowatt-hours, million",4498,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2006,"Kilowatt-hours, million",4528,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2007,"Kilowatt-hours, million",4035,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2008,"Kilowatt-hours, million",3552,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2009,"Kilowatt-hours, million",3731,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2010,"Kilowatt-hours, million",2609,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2011,"Kilowatt-hours, million",2957,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2012,"Kilowatt-hours, million",1838,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2013,"Kilowatt-hours, million",1650,,total_electricity
"China, Hong Kong SAR",Electricity - exports,2014,"Kilowatt-hours, million",1226,,total_electricity
China,Electricity - exports,1990,"Kilowatt-hours, million",90,,total_electricity
China,Electricity - exports,1991,"Kilowatt-hours, million",260,,total_electricity
China,Electricity - exports,1992,"Kilowatt-hours, million",0,,total_electricity
China,Electricity - exports,1993,"Kilowatt-hours, million",117,,total_electricity
China,Electricity - exports,1994,"Kilowatt-hours, million",3893,,total_electricity
China,Electricity - exports,1995,"Kilowatt-hours, million",6025,,total_electricity
China,Electricity - exports,1996,"Kilowatt-hours, million",3712,,total_electricity
China,Electricity - exports,1997,"Kilowatt-hours, million",7204,,total_electricity
China,Electricity - exports,1998,"Kilowatt-hours, million",7170,,total_electricity
China,Electricity - exports,1999,"Kilowatt-hours, million",9150,,total_electricity
China,Electricity - exports,2000,"Kilowatt-hours, million",9878,,total_electricity
China,Electricity - exports,2001,"Kilowatt-hours, million",10191,,total_electricity
China,Electricity - exports,2002,"Kilowatt-hours, million",9704,,total_electricity
China,Electricity - exports,2003,"Kilowatt-hours, million",10339,,total_electricity
China,Electricity - exports,2004,"Kilowatt-hours, million",9476,,total_electricity
China,Electricity - exports,2005,"Kilowatt-hours, million",11194,,total_electricity
China,Electricity - exports,2006,"Kilowatt-hours, million",12271,,total_electricity
China,Electricity - exports,2007,"Kilowatt-hours, million",14566,,total_electricity
China,Electricity - exports,2008,"Kilowatt-hours, million",16644,,total_electricity
China,Electricity - exports,2009,"Kilowatt-hours, million",17386,,total_electricity
China,Electricity - exports,2010,"Kilowatt-hours, million",19059,,total_electricity
China,Electricity - exports,2011,"Kilowatt-hours, million",19307,,total_electricity
China,Electricity - exports,2012,"Kilowatt-hours, million",17653,,total_electricity
China,Electricity - exports,2013,"Kilowatt-hours, million",18669,,total_electricity
China,Electricity - exports,2014,"Kilowatt-hours, million",18158,,total_electricity
Canada,Electricity - exports,1990,"Kilowatt-hours, million",18130,,total_electricity
Canada,Electricity - exports,1991,"Kilowatt-hours, million",24522,,total_electricity
Canada,Electricity - exports,1992,"Kilowatt-hours, million",31528,,total_electricity
Canada,Electricity - exports,1993,"Kilowatt-hours, million",34968,,total_electricity
Canada,Electricity - exports,1994,"Kilowatt-hours, million",50919,,total_electricity
Canada,Electricity - exports,1995,"Kilowatt-hours, million",43444,,total_electricity
Canada,Electricity - exports,1996,"Kilowatt-hours, million",43839,,total_electricity
Canada,Electricity - exports,1997,"Kilowatt-hours, million",45230,,total_electricity
Canada,Electricity - exports,1998,"Kilowatt-hours, million",44612,,total_electricity
Canada,Electricity - exports,1999,"Kilowatt-hours, million",44896,,total_electricity
Canada,Electricity - exports,2000,"Kilowatt-hours, million",50983,,total_electricity
Canada,Electricity - exports,2001,"Kilowatt-hours, million",39244,,total_electricity
Canada,Electricity - exports,2002,"Kilowatt-hours, million",36117,,total_electricity
Canada,Electricity - exports,2003,"Kilowatt-hours, million",31311,,total_electricity
Canada,Electricity - exports,2004,"Kilowatt-hours, million",33666,,total_electricity
Canada,Electricity - exports,2005,"Kilowatt-hours, million",42332,,total_electricity
Canada,Electricity - exports,2006,"Kilowatt-hours, million",39742,,total_electricity
Canada,Electricity - exports,2007,"Kilowatt-hours, million",49332,,total_electricity
Canada,Electricity - exports,2008,"Kilowatt-hours, million",55491,,total_electricity
Canada,Electricity - exports,2009,"Kilowatt-hours, million",51152,,total_electricity
Canada,Electricity - exports,2010,"Kilowatt-hours, million",43627,,total_electricity
Canada,Electricity - exports,2011,"Kilowatt-hours, million",51076,,total_electricity
Canada,Electricity - exports,2012,"Kilowatt-hours, million",57639,,total_electricity
Canada,Electricity - exports,2013,"Kilowatt-hours, million",62578,,total_electricity
Canada,Electricity - exports,2014,"Kilowatt-hours, million",58421,,total_electricity
Bulgaria,Electricity - exports,1990,"Kilowatt-hours, million",1596,,total_electricity
Bulgaria,Electricity - exports,1991,"Kilowatt-hours, million",959,,total_electricity
Bulgaria,Electricity - exports,1992,"Kilowatt-hours, million",584,,total_electricity
Bulgaria,Electricity - exports,1993,"Kilowatt-hours, million",1520,,total_electricity
Bulgaria,Electricity - exports,1994,"Kilowatt-hours, million",1245,,total_electricity
Bulgaria,Electricity - exports,1995,"Kilowatt-hours, million",2121,,total_electricity
Bulgaria,Electricity - exports,1996,"Kilowatt-hours, million",2252,,total_electricity
Bulgaria,Electricity - exports,1997,"Kilowatt-hours, million",4335,,total_electricity
Bulgaria,Electricity - exports,1998,"Kilowatt-hours, million",4211,,total_electricity
Bulgaria,Electricity - exports,1999,"Kilowatt-hours, million",3627,,total_electricity
Bulgaria,Electricity - exports,2000,"Kilowatt-hours, million",5584,,total_electricity
Bulgaria,Electricity - exports,2001,"Kilowatt-hours, million",8017,,total_electricity
Bulgaria,Electricity - exports,2002,"Kilowatt-hours, million",8335,,total_electricity
Bulgaria,Electricity - exports,2003,"Kilowatt-hours, million",6772,,total_electricity
Bulgaria,Electricity - exports,2004,"Kilowatt-hours, million",6620,,total_electricity
Bulgaria,Electricity - exports,2005,"Kilowatt-hours, million",8380,,total_electricity
Bulgaria,Electricity - exports,2006,"Kilowatt-hours, million",8882,,total_electricity
Bulgaria,Electricity - exports,2007,"Kilowatt-hours, million",7533,,total_electricity
Bulgaria,Electricity - exports,2008,"Kilowatt-hours, million",8441,,total_electricity
Bulgaria,Electricity - exports,2009,"Kilowatt-hours, million",7735,,total_electricity
Bulgaria,Electricity - exports,2010,"Kilowatt-hours, million",9613,,total_electricity
Bulgaria,Electricity - exports,2011,"Kilowatt-hours, million",12110,,total_electricity
Bulgaria,Electricity - exports,2012,"Kilowatt-hours, million",10661,,total_electricity
Bulgaria,Electricity - exports,2013,"Kilowatt-hours, million",9532,,total_electricity
Bulgaria,Electricity - exports,2014,"Kilowatt-hours, million",13774,,total_electricity
Brazil,Electricity - exports,1990,"Kilowatt-hours, million",7,,total_electricity
Brazil,Electricity - exports,1991,"Kilowatt-hours, million",8,,total_electricity
Brazil,Electricity - exports,1992,"Kilowatt-hours, million",8,,total_electricity
Brazil,Electricity - exports,1993,"Kilowatt-hours, million",11,,total_electricity
Brazil,Electricity - exports,1994,"Kilowatt-hours, million",0,,total_electricity
Brazil,Electricity - exports,1995,"Kilowatt-hours, million",0,,total_electricity
Brazil,Electricity - exports,1996,"Kilowatt-hours, million",8,,total_electricity
Brazil,Electricity - exports,1997,"Kilowatt-hours, million",8,,total_electricity
Brazil,Electricity - exports,1998,"Kilowatt-hours, million",8,,total_electricity
Brazil,Electricity - exports,1999,"Kilowatt-hours, million",7,,total_electricity
Brazil,Electricity - exports,2000,"Kilowatt-hours, million",7,,total_electricity
Brazil,Electricity - exports,2001,"Kilowatt-hours, million",6,,total_electricity
Brazil,Electricity - exports,2002,"Kilowatt-hours, million",7,,total_electricity
Brazil,Electricity - exports,2003,"Kilowatt-hours, million",6,,total_electricity
Brazil,Electricity - exports,2004,"Kilowatt-hours, million",7,,total_electricity
Brazil,Electricity - exports,2005,"Kilowatt-hours, million",160,,total_electricity
Brazil,Electricity - exports,2006,"Kilowatt-hours, million",283,,total_electricity
Brazil,Electricity - exports,2007,"Kilowatt-hours, million",2034,,total_electricity
Brazil,Electricity - exports,2008,"Kilowatt-hours, million",689,,total_electricity
Brazil,Electricity - exports,2009,"Kilowatt-hours, million",1080,,total_electricity
Brazil,Electricity - exports,2010,"Kilowatt-hours, million",1257,,total_electricity
Brazil,Electricity - exports,2011,"Kilowatt-hours, million",2544,,total_electricity
Brazil,Electricity - exports,2012,"Kilowatt-hours, million",467,,total_electricity
Brazil,Electricity - exports,2013,"Kilowatt-hours, million",0,,total_electricity
Brazil,Electricity - exports,2014,"Kilowatt-hours, million",3,,total_electricity
Bosnia and Herzegovina,Electricity - exports,1992,"Kilowatt-hours, million",974,,total_electricity
Bosnia and Herzegovina,Electricity - exports,1993,"Kilowatt-hours, million",88,,total_electricity
Bosnia and Herzegovina,Electricity - exports,1994,"Kilowatt-hours, million",489,,total_electricity
Bosnia and Herzegovina,Electricity - exports,1995,"Kilowatt-hours, million",672,,total_electricity
Bosnia and Herzegovina,Electricity - exports,1996,"Kilowatt-hours, million",3061,,total_electricity
Bosnia and Herzegovina,Electricity - exports,1997,"Kilowatt-hours, million",2684,,total_electricity
Bosnia and Herzegovina,Electricity - exports,1998,"Kilowatt-hours, million",2700,,total_electricity
Bosnia and Herzegovina,Electricity - exports,1999,"Kilowatt-hours, million",3909,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2000,"Kilowatt-hours, million",2569,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2001,"Kilowatt-hours, million",2351,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2002,"Kilowatt-hours, million",2133,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2003,"Kilowatt-hours, million",3015,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2004,"Kilowatt-hours, million",3598,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2005,"Kilowatt-hours, million",3628,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2006,"Kilowatt-hours, million",5123,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2007,"Kilowatt-hours, million",4344,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2008,"Kilowatt-hours, million",5057,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2009,"Kilowatt-hours, million",5877,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2010,"Kilowatt-hours, million",6905,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2011,"Kilowatt-hours, million",5660,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2012,"Kilowatt-hours, million",4525,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2013,"Kilowatt-hours, million",6862,,total_electricity
Bosnia and Herzegovina,Electricity - exports,2014,"Kilowatt-hours, million",5998,,total_electricity
Bolivia,Electricity - exports,1990,"Kilowatt-hours, million",2,,total_electricity
Bolivia,Electricity - exports,1991,"Kilowatt-hours, million",3,,total_electricity
Bolivia,Electricity - exports,1992,"Kilowatt-hours, million",3,,total_electricity
Bolivia,Electricity - exports,1993,"Kilowatt-hours, million",3,,total_electricity
Bolivia,Electricity - exports,1994,"Kilowatt-hours, million",3,,total_electricity
Bolivia,Electricity - exports,1995,"Kilowatt-hours, million",3,,total_electricity
Bolivia,Electricity - exports,1996,"Kilowatt-hours, million",3,,total_electricity
Bolivia,Electricity - exports,1997,"Kilowatt-hours, million",1,,total_electricity
Bolivia,Electricity - exports,1998,"Kilowatt-hours, million",1,,total_electricity
Bolivia,Electricity - exports,1999,"Kilowatt-hours, million",0,,total_electricity
Bhutan,Electricity - exports,1990,"Kilowatt-hours, million",1395,,total_electricity
Bhutan,Electricity - exports,1991,"Kilowatt-hours, million",1383,1,total_electricity
Bhutan,Electricity - exports,1992,"Kilowatt-hours, million",1337,,total_electricity
Bhutan,Electricity - exports,1993,"Kilowatt-hours, million",1465,,total_electricity
Bhutan,Electricity - exports,1994,"Kilowatt-hours, million",1456,,total_electricity
Bhutan,Electricity - exports,1995,"Kilowatt-hours, million",1312,,total_electricity
Bhutan,Electricity - exports,1996,"Kilowatt-hours, million",1560,,total_electricity
